"codigo_municipal", "municipio", "codigo_departamental", "departamento", "ejercicio", "funcion", "asignado", "modificado", "vigente", "devengado", "pagado"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Servicios de Policía y Seguridad Ciudadana","6000","-5000","1000","1000","1000"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Defensoría Pública Penal y de los Derechos Humanos","0","575","575","574","574"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Transporte","0","0","0","0","0"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Ordenación de Aguas Residuales","0","244964","244964","179527","179527"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Investigación y desarrollo relacionados con la Protección Ambiental","0","750","750","750","750"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Protección Ambiental n.c.d","0","65934","65934","65934","65934"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Desarrollo Comunitario","0","90590","90590","90590","90590"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Abastecimiento de Agua","30300","-30300","0","0","0"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Servicios de Salud Pública","0","25000","25000","25000","25000"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Servicios Culturales","0","0","0","0","0"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Educación Preprimaria y Primaria","0","330184","330184","81694","81694"
"1617","RAXRUHÁ","16","ALTA VERAPAZ","2016","Educación Media","263765","0","263765","263765","263765"
